time,p_u,p_l,t_u,t_l,rh_u,rh_u_cor,qh_u,rh_l,rh_l_cor,qh_l,wspd_u,wspd_l,wdir_u,wdir_l,dsr,dsr_cor,usr,usr_cor,albedo,dlr,ulr,cc,t_surf,dlhf_u,dlhf_l,dshf_u,dshf_l,z_boom_u,z_boom_l,precip_u,precip_u_cor,precip_l,precip_l_cor,t_i_1,t_i_2,t_i_3,t_i_4,t_i_5,t_i_6,t_i_7,t_i_8,t_i_9,t_i_10,t_i_11,tilt_x,tilt_y,rot,gps_lat,gps_lon,gps_alt,gps_time,gps_hdop,batt_v,fan_dc_u,fan_dc_l,t_rad,msg_lat,msg_lon,z_surf_1,z_surf_2,z_surf_combined,depth_t_i_1,depth_t_i_2,depth_t_i_3,depth_t_i_4,depth_t_i_5,depth_t_i_6,depth_t_i_7,depth_t_i_8,depth_t_i_9,depth_t_i_10,depth_t_i_11,t_i_10m
2022-08-05 17:00:00+00:00,1012.000,1013.000,18.480,18.630,55.850,55.850,7.356,55.920,55.920,7.428,2.176,1.637,303.900,316.800,138.531,144.644,13.655,13.655,0.094,317.057,404.058,0.000,0.000,7.927,8.169,14.492,14.736,2.087,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.129,-1.703,142.900,55.689,-12.582,24.300,165949.000,1.020,11.820,58.180,54.000,18.550,,,0.814,-0.001,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-05 18:00:00+00:00,1013.000,1013.000,17.980,17.930,55.070,55.070,7.020,55.400,55.400,7.040,1.064,0.771,288.800,326.900,16.814,47.628,4.608,4.608,,324.265,400.344,0.011,0.000,0.000,0.000,0.000,0.000,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.133,-1.695,142.900,55.689,-12.582,24.600,175949.000,1.080,11.830,58.060,54.730,18.410,,,0.815,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-05 19:00:00+00:00,1013.000,1013.000,17.350,17.250,62.150,62.150,7.612,62.520,62.520,7.608,1.702,1.210,283.900,314.400,-2.628,0.000,2.735,0.000,,321.199,393.241,0.024,0.000,4.297,3.646,6.879,5.804,2.085,0.733,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.136,-1.700,143.000,55.689,-12.582,25.500,185949.000,0.790,11.820,57.040,52.760,17.190,,,0.816,0.001,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-05 20:00:00+00:00,1013.000,1014.000,16.650,16.630,69.080,69.080,8.090,69.300,69.300,8.098,2.202,1.674,306.100,335.800,-1.838,0.000,1.241,0.000,,360.187,394.167,0.535,0.000,10.748,11.335,14.687,15.420,2.086,0.733,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.705,142.900,55.689,-12.582,21.600,195949.000,1.610,11.820,57.900,56.500,16.470,,,0.816,0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-05 21:00:00+00:00,1014.000,1014.000,16.520,16.530,65.630,65.630,7.615,65.780,65.780,7.637,2.302,1.881,325.000,348.800,-1.244,0.000,0.900,0.000,,371.693,395.714,0.678,0.000,10.816,14.038,16.457,21.233,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.138,-1.717,142.900,55.689,-12.582,29.300,205950.000,0.820,11.810,58.240,55.740,16.270,,,0.815,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-05 22:00:00+00:00,1014.000,1015.000,16.200,16.200,62.450,62.450,7.099,62.680,62.680,7.118,2.778,2.197,304.300,315.100,-2.357,0.000,0.879,0.000,,349.868,393.935,0.446,0.000,15.872,19.838,27.338,33.910,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.136,-1.719,142.800,55.689,-12.582,26.700,215949.000,1.000,11.830,58.130,54.380,16.280,,,0.815,0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-05 23:00:00+00:00,1015.000,1015.000,15.170,15.150,63.830,63.830,6.783,64.050,64.050,6.797,3.001,2.508,310.800,334.800,-4.574,0.000,1.390,0.000,,309.097,387.851,0.047,0.000,19.354,29.884,34.436,52.802,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.728,142.800,55.689,-12.582,20.200,225949.000,0.800,11.830,58.170,53.170,15.920,,,0.816,0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-06 00:00:00+00:00,1015.000,1016.000,14.130,14.100,72.180,72.180,7.169,72.450,72.450,7.174,2.466,1.861,307.800,327.300,-4.327,0.000,1.935,0.000,,302.094,381.555,0.041,0.000,13.144,14.007,19.324,20.475,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.738,142.900,55.689,-12.582,22.300,235949.000,0.770,11.820,56.990,54.750,14.710,,,0.816,-0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-06 01:00:00+00:00,1016.000,1016.000,13.470,13.420,76.580,76.580,7.277,76.920,76.920,7.286,2.251,1.726,305.100,331.400,-4.146,0.000,2.313,0.000,,298.191,375.737,0.043,0.000,11.049,12.173,14.994,16.404,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.131,-1.754,142.900,55.689,-12.582,24.300,5949.000,0.900,11.860,58.330,53.410,13.540,,,0.815,-0.001,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 02:00:00+00:00,1016.000,1017.000,13.130,13.050,78.750,78.750,7.318,79.120,79.120,7.307,2.300,1.714,298.400,335.600,-3.929,0.000,2.214,0.000,,295.030,371.653,0.031,0.000,12.107,12.354,15.832,16.075,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.121,-1.750,143.000,55.689,-12.582,23.500,15950.000,0.740,11.820,57.620,54.970,12.790,,,0.815,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 03:00:00+00:00,1016.000,1017.000,12.920,12.830,80.300,80.300,7.360,80.800,80.800,7.355,2.107,1.535,296.200,331.900,10.795,0.000,4.135,0.000,,293.906,370.642,0.033,0.000,9.828,9.334,12.501,11.783,2.088,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.119,-1.745,143.100,55.689,-12.582,20.400,25949.000,1.060,11.850,58.030,55.170,12.460,,,0.814,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-06 04:00:00+00:00,1017.000,1017.000,13.330,13.250,77.950,77.950,7.332,78.430,78.430,7.339,2.515,1.873,312.200,322.400,106.222,0.000,16.437,0.000,,289.315,371.275,0.000,0.000,15.399,15.945,20.342,20.878,2.089,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.114,-1.740,143.000,55.689,-12.582,22.300,35949.000,1.140,11.830,58.630,55.060,12.200,,,0.812,-0.001,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 05:00:00+00:00,1017.000,1018.000,14.420,14.530,72.230,72.230,7.296,72.180,72.180,7.336,2.582,1.942,309.900,325.400,286.057,122.654,38.269,15.905,,291.831,387.794,0.000,0.000,15.266,16.214,22.036,23.274,2.090,0.736,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.129,-1.714,142.600,55.689,-12.582,28.300,45949.000,0.850,11.820,57.640,55.030,12.970,,,0.811,-0.002,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 06:00:00+00:00,1018.000,1018.000,15.130,15.280,64.450,64.450,6.811,64.130,64.130,6.843,3.710,2.949,321.200,319.700,305.997,245.309,38.361,31.811,,310.383,409.767,0.065,0.000,38.081,50.632,66.720,88.579,2.088,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.129,-1.700,142.700,55.689,-12.582,25.400,55949.000,0.960,11.800,58.620,54.790,14.950,,,0.813,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-06 07:00:00+00:00,1019.000,1019.000,16.120,16.370,57.800,57.800,6.504,57.030,57.030,6.521,3.966,3.309,313.300,322.400,416.567,367.963,49.580,47.716,,315.285,436.091,0.049,0.000,39.341,58.997,81.462,123.189,2.091,0.736,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.131,-1.683,142.700,55.689,-12.582,30.700,65950.000,0.800,11.770,58.730,53.140,15.880,,,0.810,-0.002,0.404,0.404,0.904,1.904,2.904,3.904,4.904,5.904,6.904,7.904,8.904,9.904,
2022-08-06 08:00:00+00:00,1019.000,1020.000,16.700,16.980,55.630,55.630,6.497,54.820,54.820,6.512,3.643,2.954,307.400,316.900,520.840,490.618,63.622,63.622,0.130,326.024,451.126,0.131,0.000,29.175,40.984,62.738,88.951,2.093,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.148,-1.664,142.600,55.689,-12.582,32.400,75949.000,0.810,11.740,58.970,55.790,17.520,,,0.808,-0.001,0.404,0.404,0.904,1.904,2.904,3.904,4.904,5.904,6.904,7.904,8.904,9.904,
2022-08-06 09:00:00+00:00,1020.000,1020.000,17.720,18.100,48.430,48.430,6.030,47.300,47.300,6.034,3.906,3.066,302.400,329.500,697.901,662.115,90.588,90.588,0.137,325.084,473.679,0.042,0.000,28.294,35.556,77.567,99.362,2.097,0.736,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.171,-1.664,142.600,55.689,-12.582,28.700,85949.000,1.020,11.750,61.580,58.750,18.260,,,0.804,-0.002,0.401,0.401,0.901,1.901,2.901,3.901,4.901,5.901,6.901,7.901,8.901,9.901,
2022-08-06 10:00:00+00:00,1020.000,1020.000,18.130,18.500,48.620,48.620,6.214,47.480,47.480,6.212,4.248,3.337,309.000,319.100,719.640,696.697,94.622,94.622,0.136,346.615,480.206,0.266,0.000,38.589,48.391,100.244,128.283,2.088,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.162,-1.676,142.600,55.689,-12.582,23.900,95949.000,0.930,11.730,58.420,55.610,19.830,,,0.813,0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 11:00:00+00:00,1020.000,1020.000,18.480,18.730,48.820,48.820,6.379,48.070,48.070,6.381,4.002,3.071,316.300,321.600,405.022,396.737,47.697,47.697,0.120,360.481,455.120,0.405,0.000,33.718,39.737,83.704,99.838,2.091,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.167,-1.681,142.800,55.689,-12.582,24.500,105949.000,0.900,11.750,58.620,54.930,20.290,,,0.810,-0.001,0.404,0.404,0.904,1.904,2.904,3.904,4.904,5.904,6.904,7.904,8.904,9.904,
2022-08-06 12:00:00+00:00,1020.000,1020.000,18.820,19.050,48.820,48.820,6.517,48.130,48.130,6.519,3.847,3.093,297.300,322.200,362.294,357.150,39.437,39.437,0.110,365.992,446.284,0.446,0.000,30.837,41.977,74.088,101.953,2.090,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.167,-1.700,142.800,55.689,-12.582,34.600,115950.000,1.540,11.780,57.910,53.780,19.790,,,0.812,-0.002,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 13:00:00+00:00,1020.000,1020.000,18.820,19.020,51.020,51.020,6.811,50.450,50.450,6.820,3.745,3.003,322.200,340.000,277.286,275.132,30.294,30.294,0.110,372.643,441.340,0.526,0.000,31.345,42.425,68.122,92.839,2.090,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.145,-1.700,142.700,55.689,-12.582,25.700,125949.000,0.930,11.770,57.830,53.330,19.980,,,0.812,-0.001,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 14:00:00+00:00,1020.000,1020.000,18.870,19.050,53.450,53.450,7.158,52.880,52.880,7.162,4.051,3.116,310.100,322.600,479.535,477.327,46.689,46.689,0.098,352.817,439.365,0.283,0.000,44.396,52.904,86.945,104.391,2.090,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.719,142.900,55.689,-12.582,26.400,135949.000,0.730,11.790,57.740,53.390,19.630,,,0.812,-0.002,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 15:00:00+00:00,1020.000,1020.000,19.020,19.180,53.850,53.850,7.280,53.230,53.230,7.269,4.123,3.348,317.200,320.000,269.041,270.298,24.034,24.034,0.089,340.115,431.555,0.118,0.000,48.162,67.410,91.800,129.883,2.088,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.126,-1.738,142.900,55.689,-12.582,36.800,145949.000,0.860,11.810,58.470,54.390,19.850,,,0.813,0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 16:00:00+00:00,1020.000,1021.000,18.580,18.780,55.170,55.170,7.254,54.620,54.620,7.266,3.730,2.999,317.200,320.000,208.621,211.914,18.966,18.966,0.089,346.574,425.355,0.231,0.000,35.978,49.209,67.478,92.817,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.110,-1.752,142.200,55.689,-12.582,28.600,155949.000,0.900,11.770,57.990,52.640,19.770,,,0.816,-0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-06 17:00:00+00:00,1020.000,1021.000,17.880,17.980,59.450,59.450,7.478,59.150,59.150,7.481,3.307,2.712,311.800,316.700,61.319,62.451,7.697,7.697,0.123,370.384,418.650,0.568,0.000,27.299,39.385,46.326,67.056,2.089,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.117,-1.757,142.800,55.689,-12.582,18.900,165950.000,1.060,11.820,58.950,55.300,19.130,,,0.812,-0.001,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-06 18:00:00+00:00,1021.000,1021.000,17.530,17.580,60.380,60.380,7.421,60.230,60.230,7.426,3.103,2.493,305.800,319.900,29.603,49.957,6.155,6.155,,338.240,405.272,0.212,0.000,22.645,30.168,38.225,50.959,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.114,-1.762,142.700,55.689,-12.582,39.600,175949.000,0.880,11.800,57.480,52.700,17.980,,,0.815,0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 19:00:00+00:00,1021.000,1021.000,16.800,16.800,62.170,62.170,7.293,62.230,62.230,7.300,2.406,1.877,315.000,320.000,-3.612,0.000,1.935,0.000,,319.018,396.738,0.041,0.000,11.127,12.725,18.647,21.265,2.086,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.105,-1.779,142.700,55.689,-12.582,25.100,185949.000,0.680,11.830,58.220,52.800,17.360,,,0.815,-0.001,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 20:00:00+00:00,1021.000,1022.000,16.030,16.030,65.480,65.480,7.311,65.620,65.620,7.320,1.969,1.462,317.500,329.500,-4.386,0.000,2.267,0.000,,314.286,389.830,0.044,0.000,6.888,6.775,10.958,10.733,2.087,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.124,-1.798,142.800,55.689,-12.582,23.800,195949.000,1.660,11.830,58.410,54.440,16.260,,,0.815,-0.001,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 21:00:00+00:00,1022.000,1022.000,15.420,15.400,68.830,68.830,7.382,69.020,69.020,7.393,1.855,1.398,310.800,328.400,-4.168,0.000,2.332,0.000,,310.342,384.718,0.043,0.000,6.179,6.340,9.266,9.458,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.122,-1.800,142.900,55.689,-12.582,19.200,205949.000,0.820,11.820,57.520,52.700,15.340,,,0.815,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-06 22:00:00+00:00,1022.000,1022.000,14.750,14.670,73.970,73.970,7.596,74.150,74.150,7.575,1.913,1.483,297.200,313.400,-4.252,0.000,2.211,0.000,,307.625,381.656,0.060,0.000,7.403,8.138,10.030,11.016,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.129,-1.793,142.900,55.688,-12.582,31.300,215950.000,1.030,11.830,58.580,54.000,14.690,,,0.815,-0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-06 23:00:00+00:00,1021.000,1022.000,14.270,14.250,76.070,76.070,7.579,76.320,76.320,7.587,1.970,1.558,314.500,320.000,-3.984,0.000,2.219,0.000,,306.009,378.297,0.076,0.000,8.167,9.543,10.764,12.511,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.126,-1.791,143.000,55.689,-12.582,20.900,225949.000,0.790,11.800,58.580,57.240,14.030,,,0.815,-0.001,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-07 00:00:00+00:00,1021.000,1022.000,13.900,13.900,76.800,76.800,7.469,77.030,77.030,7.484,1.961,1.571,315.900,317.000,-3.955,0.000,2.281,0.000,,301.536,375.846,0.051,0.000,8.007,9.709,10.581,12.755,2.087,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.124,-1.791,142.900,55.689,-12.582,25.300,235949.000,0.780,11.810,58.210,55.030,13.610,,,0.814,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-07 01:00:00+00:00,1021.000,1022.000,13.370,13.280,78.620,78.620,7.386,78.970,78.970,7.368,1.737,1.291,300.100,317.400,-4.074,0.000,2.445,0.000,,300.749,373.948,0.079,0.000,5.844,5.761,7.599,7.463,2.086,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.121,-1.786,143.000,55.689,-12.582,22.800,5950.000,0.870,11.840,58.170,54.150,13.200,,,0.815,-0.000,0.407,0.407,0.907,1.907,2.907,3.907,4.907,5.907,6.907,7.907,8.907,9.907,
2022-08-07 02:00:00+00:00,1021.000,1022.000,13.220,13.100,78.680,78.680,7.319,79.070,79.070,7.290,1.344,0.960,302.600,317.300,-3.566,0.000,2.972,0.000,,299.170,370.516,0.071,0.000,2.209,0.000,2.893,0.000,2.088,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.114,-1.783,143.000,55.689,-12.582,26.400,15949.000,0.840,11.830,58.020,53.490,12.560,,,0.814,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 03:00:00+00:00,1021.000,1022.000,13.130,12.980,76.750,76.750,7.097,77.270,77.270,7.068,1.034,0.672,266.400,310.500,13.051,0.000,4.759,0.000,,312.619,370.658,0.229,0.000,0.066,0.000,0.091,0.000,2.087,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.112,-1.781,143.000,55.689,-12.582,30.000,25949.000,1.020,11.830,58.340,54.890,12.230,,,0.814,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 04:00:00+00:00,1021.000,1022.000,13.420,13.320,75.920,75.920,7.155,76.320,76.320,7.139,1.167,0.799,267.900,319.200,77.886,0.000,11.866,0.000,,316.208,374.113,0.251,0.000,0.658,0.000,0.916,0.000,2.088,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.112,-1.778,142.800,55.689,-12.582,24.300,35949.000,1.030,11.810,58.510,54.290,12.170,,,0.813,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 05:00:00+00:00,1022.000,1022.000,14.580,14.670,71.930,71.930,7.306,71.750,71.750,7.330,1.083,0.730,289.700,339.800,176.162,96.293,23.412,11.812,,336.961,388.759,0.408,0.000,0.063,0.000,0.091,0.000,2.091,0.736,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.114,-1.778,142.800,55.689,-12.582,31.600,45949.000,0.840,11.800,57.280,54.840,12.970,,,0.811,-0.002,0.404,0.404,0.904,1.904,2.904,3.904,4.904,5.904,6.904,7.904,8.904,9.904,
2022-08-07 06:00:00+00:00,1022.000,1022.000,15.600,15.670,70.050,70.050,7.601,69.750,69.750,7.602,1.106,0.793,293.200,304.400,188.231,192.587,23.244,23.625,,347.897,404.220,0.465,0.000,0.046,0.000,0.065,0.000,2.089,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.107,-1.778,142.800,55.689,-12.582,27.200,55950.000,1.120,11.790,57.430,53.220,14.980,,,0.812,-0.001,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-07 07:00:00+00:00,1022.000,1022.000,16.700,16.880,70.280,70.280,8.184,69.650,69.650,8.205,1.759,1.202,287.400,332.700,300.300,288.881,35.437,35.437,,350.099,420.010,0.413,0.000,5.899,4.299,7.855,5.755,2.091,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.126,-1.766,142.700,55.689,-12.582,28.700,65949.000,0.780,11.790,57.060,55.260,16.150,,,0.810,-0.001,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-07 08:00:00+00:00,1022.000,1022.000,16.680,16.770,68.580,68.580,7.976,68.420,68.420,8.003,1.853,1.349,289.500,287.400,240.929,235.597,28.891,28.891,0.123,373.047,422.134,0.683,0.000,6.642,6.167,9.267,8.588,2.088,0.735,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.129,-1.769,142.800,55.689,-12.582,30.100,75949.000,0.820,11.780,58.600,56.270,17.850,,,0.813,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 09:00:00+00:00,1021.000,1022.000,17.720,17.980,63.570,63.570,7.908,62.680,62.680,7.919,2.012,1.507,300.600,318.400,413.268,401.511,48.412,48.412,0.121,362.577,437.231,0.486,0.000,7.798,7.775,11.756,11.841,2.091,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.767,142.600,55.689,-12.582,31.000,85949.000,0.760,11.810,57.520,56.440,17.210,,,0.811,-0.000,0.405,0.405,0.905,1.905,2.905,3.905,4.905,5.905,6.905,7.905,8.905,9.905,
2022-08-07 10:00:00+00:00,1021.000,1021.000,17.300,17.470,67.970,67.970,8.232,67.630,67.630,8.280,1.960,1.276,264.800,277.100,213.343,211.299,23.798,23.798,0.113,385.619,432.886,0.789,0.000,8.002,5.238,10.928,7.143,2.085,0.733,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.764,142.900,55.689,-12.582,35.700,95949.000,0.950,11.780,58.290,54.370,19.330,,,0.816,0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.908,5.908,6.908,7.908,8.908,9.908,
2022-08-07 11:00:00+00:00,1021.000,1021.000,15.920,15.980,80.200,80.200,8.892,80.400,80.400,8.949,1.227,0.670,297.300,286.400,89.805,89.763,11.815,11.815,0.132,394.783,417.758,0.987,0.000,0.718,0.000,0.787,0.000,2.084,0.734,39.400,41.828,38.600,40.477,,,,,,,,,,,,2.140,-1.762,143.000,55.689,-12.582,17.900,105950.000,1.010,11.810,57.640,53.690,18.160,,,0.817,0.000,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-08-07 12:00:00+00:00,1021.000,1021.000,16.820,16.820,75.650,75.650,8.886,76.150,76.150,8.945,1.076,0.484,255.700,281.400,184.258,182.860,20.958,20.958,0.115,376.648,405.612,0.716,0.000,0.002,0.000,0.002,0.000,2.088,0.735,40.200,42.664,39.400,41.293,,,,,,,,,,,,2.133,-1.771,143.000,55.689,-12.582,27.100,115949.000,0.910,11.810,58.920,55.500,15.510,,,0.813,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 13:00:00+00:00,1021.000,1021.000,16.550,16.580,76.470,76.470,8.829,76.850,76.850,8.889,1.196,0.893,294.000,307.000,121.439,121.042,15.160,15.160,0.125,383.355,406.801,0.813,0.000,0.319,0.000,0.368,0.000,2.083,0.733,40.200,42.664,39.400,41.293,,,,,,,,,,,,2.140,-1.774,143.000,55.689,-12.582,26.200,125949.000,0.940,11.800,57.630,55.070,16.240,,,0.818,0.001,0.409,0.409,0.909,1.909,2.909,3.909,4.909,5.909,6.909,7.909,8.909,9.909,
2022-08-07 14:00:00+00:00,1020.000,1021.000,17.800,17.870,68.520,68.520,8.576,69.130,69.130,8.682,1.536,1.148,283.400,321.800,267.541,266.688,28.126,28.126,0.105,369.627,408.313,0.564,0.000,3.250,3.397,4.247,4.354,2.089,0.735,40.400,42.876,39.600,41.503,,,,,,,,,,,,2.124,-1.781,142.700,55.689,-12.582,29.000,135949.000,0.720,11.810,58.720,56.190,15.850,,,0.812,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 15:00:00+00:00,1020.000,1021.000,16.720,16.750,77.230,77.230,9.023,78.230,78.230,9.148,1.486,1.133,298.200,329.000,142.354,142.480,16.496,16.496,0.116,384.454,416.169,0.814,0.000,3.412,4.008,3.834,4.401,2.082,0.733,40.400,42.876,39.600,41.503,,,,,,,,,,,,2.121,-1.778,142.800,55.689,-12.582,36.200,145949.000,0.790,11.780,57.570,52.790,17.810,,,0.820,0.001,0.410,0.410,0.910,1.910,2.910,3.910,4.910,5.910,6.910,7.910,8.910,9.910,
2022-08-07 16:00:00+00:00,1020.000,1020.000,17.730,17.680,65.300,65.300,8.136,66.020,66.020,8.200,1.922,1.479,300.900,313.200,142.129,143.476,17.067,17.067,0.119,366.381,402.864,0.531,0.000,7.208,7.963,10.317,11.196,2.089,0.735,41.200,43.738,40.400,42.351,,,,,,,,,,,,2.110,-1.778,142.700,55.689,-12.582,26.000,155950.000,0.880,11.800,58.540,57.050,16.320,,,0.813,-0.001,0.406,0.406,0.906,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,
2022-08-07 17:00:00+00:00,1020.000,1020.000,17.070,17.050,71.330,71.330,8.522,71.750,71.750,8.561,1.895,1.624,310.800,315.600,52.871,53.651,6.590,6.590,0.123,372.725,403.668,0.652,0.000,7.812,11.440,9.899,14.350,2.086,0.734,41.200,43.738,40.400,42.351,,,,,,,,,,,,2.110,-1.778,142.700,55.689,-12.582,24.400,165949.000,0.900,11.790,58.060,56.050,17.190,,,0.815,-0.000,0.408,0.408,0.908,1.908,2.908,3.908,4.907,5.907,6.907,7.907,8.908,9.908,
